INDIC_SB,GEO,SIZEN,time,N_ENTERPRISE
V11110,RS,m_g45_n82_xk,2017,502.0
V11110,RS,m_g45_n82_xk,2018,1034.0
V11110,RS,m_g45_n82_xk,2019,1030.0
V11110,SE,m_g45_n82_xk,2005,1850.0
V11110,SE,m_g45_n82_xk,2006,1943.0
V11110,SE,m_g45_n82_xk,2007,2119.0
V11110,SE,m_g45_n82_xk,2008,2481.0
V11110,SE,m_g45_n82_xk,2009,2768.0
V11110,SE,m_g45_n82_xk,2010,2964.0
V11110,SE,m_g45_n82_xk,2011,3057.0
V11110,SE,m_g45_n82_xk,2012,3131.0
V11110,SE,m_g45_n82_xk,2013,3173.0
V11110,SE,m_g45_n82_xk,2014,3206.0
V11110,SE,m_g45_n82_xk,2015,3302.0
V11110,SE,m_g45_n82_xk,2016,3481.0
V11110,SE,m_g45_n82_xk,2017,3474.0
V11110,SE,m_g45_n82_xk,2018,3795.0
V11110,SE,m_g45_n82_xk,2019,3829.0
V11110,SI,m_g45_n82_xk,2005,402.0
V11110,SI,m_g45_n82_xk,2006,450.0
V11110,SI,m_g45_n82_xk,2007,475.0
V11110,SI,m_g45_n82_xk,2008,500.0
V11110,SI,m_g45_n82_xk,2009,485.0
V11110,SI,m_g45_n82_xk,2010,487.0
V11110,SI,m_g45_n82_xk,2011,472.0
V11110,SI,m_g45_n82_xk,2012,459.0
V11110,SI,m_g45_n82_xk,2013,452.0
V11110,SI,m_g45_n82_xk,2014,450.0
V11110,SI,m_g45_n82_xk,2015,464.0
V11110,SI,m_g45_n82_xk,2016,484.0
V11110,SI,m_g45_n82_xk,2017,514.0
V11110,SI,m_g45_n82_xk,2018,566.0
V11110,SI,m_g45_n82_xk,2019,578.0
V11110,SK,m_g45_n82_xk,2005,541.0
V11110,SK,m_g45_n82_xk,2006,524.0
V11110,SK,m_g45_n82_xk,2007,593.0
V11110,SK,m_g45_n82_xk,2008,645.0
V11110,SK,m_g45_n82_xk,2009,858.0
V11110,SK,m_g45_n82_xk,2010,897.0
V11110,SK,m_g45_n82_xk,2011,928.0
V11110,SK,m_g45_n82_xk,2012,769.0
V11110,SK,m_g45_n82_xk,2013,852.0
V11110,SK,m_g45_n82_xk,2014,933.0
V11110,SK,m_g45_n82_xk,2015,981.0
V11110,SK,m_g45_n82_xk,2016,981.0
V11110,SK,m_g45_n82_xk,2017,973.0
V11110,SK,m_g45_n82_xk,2018,1200.0
V11110,SK,m_g45_n82_xk,2019,885.0
V11110,UK,m_g45_n82_xk,2005,9225.0
V11110,UK,m_g45_n82_xk,2006,8966.0
V11110,UK,m_g45_n82_xk,2007,12324.0
V11110,UK,m_g45_n82_xk,2008,17009.0
V11110,UK,m_g45_n82_xk,2009,17005.0
V11110,UK,m_g45_n82_xk,2010,16905.0
V11110,UK,m_g45_n82_xk,2011,17001.0
V11110,UK,m_g45_n82_xk,2012,17674.0
V11110,UK,m_g45_n82_xk,2013,17937.0
V11110,UK,m_g45_n82_xk,2014,18640.0
V11110,UK,m_g45_n82_xk,2015,19490.0
V11110,UK,m_g45_n82_xk,2016,19444.0
V11110,UK,m_g45_n82_xk,2017,19888.0
V11110,UK,m_g45_n82_xk,2018,20616.0
V11110,AT,s_c10_n82,2005,18976.0
V11110,AT,s_c10_n82,2006,19386.0
V11110,AT,s_c10_n82,2007,19583.0
V11110,AT,s_c10_n82,2008,20637.0
V11110,AT,s_c10_n82,2009,20551.0
V11110,AT,s_c10_n82,2010,20894.0
V11110,AT,s_c10_n82,2011,21218.0
V11110,AT,s_c10_n82,2012,21836.0
V11110,AT,s_c10_n82,2013,22238.0
V11110,AT,s_c10_n82,2014,22609.0
V11110,AT,s_c10_n82,2015,22949.0
V11110,AT,s_c10_n82,2016,23292.0
V11110,AT,s_c10_n82,2017,23631.0
V11110,AT,s_c10_n82,2018,23109.0
V11110,AT,s_c10_n82,2019,23321.0
V11110,BA,s_c10_n82,2011,1978.0
V11110,BA,s_c10_n82,2012,2248.0
V11110,BA,s_c10_n82,2013,2226.0
V11110,BA,s_c10_n82,2014,2593.0
V11110,BA,s_c10_n82,2015,2319.0
V11110,BA,s_c10_n82,2016,2595.0
V11110,BA,s_c10_n82,2017,3074.0
V11110,BA,s_c10_n82,2018,3129.0
V11110,BA,s_c10_n82,2019,3365.0
V11110,BE,s_c10_n82,2005,6360.0
V11110,BE,s_c10_n82,2006,10386.0
V11110,BE,s_c10_n82,2007,6250.0
V11110,BE,s_c10_n82,2008,15036.0
V11110,BE,s_c10_n82,2009,14595.0
V11110,BE,s_c10_n82,2010,15183.0
V11110,BE,s_c10_n82,2011,15895.0
V11110,BE,s_c10_n82,2012,16867.0
V11110,BE,s_c10_n82,2013,16885.0
V11110,BE,s_c10_n82,2014,17276.0
V11110,BE,s_c10_n82,2015,16616.0
V11110,BE,s_c10_n82,2016,16863.0
V11110,BE,s_c10_n82,2017,17357.0
V11110,BE,s_c10_n82,2018,16727.0
V11110,BE,s_c10_n82,2019,15850.0
V11110,BG,s_c10_n82,2005,12610.0
V11110,BG,s_c10_n82,2006,13134.0
V11110,BG,s_c10_n82,2007,13913.0
V11110,BG,s_c10_n82,2008,15046.0
V11110,BG,s_c10_n82,2009,15472.0
V11110,BG,s_c10_n82,2010,12533.0
V11110,BG,s_c10_n82,2011,14319.0
V11110,BG,s_c10_n82,2012,13802.0
V11110,BG,s_c10_n82,2013,13686.0
V11110,BG,s_c10_n82,2014,13491.0
V11110,BG,s_c10_n82,2015,13769.0
V11110,BG,s_c10_n82,2016,14101.0
V11110,BG,s_c10_n82,2017,14470.0
V11110,BG,s_c10_n82,2018,14045.0
V11110,BG,s_c10_n82,2019,14566.0
V11110,CH,s_c10_n82,2009,23285.0
V11110,CH,s_c10_n82,2010,23061.0
V11110,CH,s_c10_n82,2011,22882.0
V11110,CH,s_c10_n82,2012,22535.0
V11110,CH,s_c10_n82,2013,25315.0
V11110,CH,s_c10_n82,2014,25699.0
V11110,CH,s_c10_n82,2015,25451.0
V11110,CH,s_c10_n82,2016,25222.0
V11110,CH,s_c10_n82,2017,25372.0
V11110,CH,s_c10_n82,2018,25415.0
V11110,CH,s_c10_n82,2019,25641.0
V11110,CY,s_c10_n82,2005,1214.0
V11110,CY,s_c10_n82,2006,1314.0
V11110,CY,s_c10_n82,2007,1219.0
V11110,CY,s_c10_n82,2008,1949.0
V11110,CY,s_c10_n82,2009,1983.0
V11110,CY,s_c10_n82,2010,1957.0
V11110,CY,s_c10_n82,2011,1914.0
V11110,CY,s_c10_n82,2012,1818.0
V11110,CY,s_c10_n82,2013,1466.0
V11110,CY,s_c10_n82,2014,1695.0
V11110,CY,s_c10_n82,2015,1735.0
V11110,CY,s_c10_n82,2016,1908.0
V11110,CY,s_c10_n82,2017,2142.0
V11110,CY,s_c10_n82,2018,2377.0
V11110,CY,s_c10_n82,2019,2479.0
V11110,CZ,s_c10_n82,2005,20445.0
V11110,CZ,s_c10_n82,2006,20204.0
V11110,CZ,s_c10_n82,2007,20626.0
V11110,CZ,s_c10_n82,2008,21676.0
V11110,CZ,s_c10_n82,2009,21861.0
V11110,CZ,s_c10_n82,2010,20805.0
V11110,CZ,s_c10_n82,2011,20291.0
V11110,CZ,s_c10_n82,2012,19647.0
V11110,CZ,s_c10_n82,2013,19125.0
V11110,CZ,s_c10_n82,2014,19113.0
V11110,CZ,s_c10_n82,2015,19112.0
V11110,CZ,s_c10_n82,2016,19311.0
V11110,CZ,s_c10_n82,2017,19313.0
V11110,CZ,s_c10_n82,2018,19756.0
V11110,CZ,s_c10_n82,2019,19729.0
V11110,DE,s_c10_n82,2005,101992.0
V11110,DE,s_c10_n82,2006,103913.0
V11110,DE,s_c10_n82,2007,109788.0
V11110,DE,s_c10_n82,2008,178884.0
V11110,DE,s_c10_n82,2009,189138.0
V11110,DE,s_c10_n82,2010,203691.0
V11110,DE,s_c10_n82,2011,219866.0
V11110,DE,s_c10_n82,2012,215201.0
V11110,DE,s_c10_n82,2013,218780.0
V11110,DE,s_c10_n82,2014,230495.0
V11110,DE,s_c10_n82,2015,236105.0
V11110,DE,s_c10_n82,2016,248697.0
V11110,DE,s_c10_n82,2017,247888.0
V11110,DE,s_c10_n82,2018,244494.0
V11110,DE,s_c10_n82,2019,242580.0
V11110,DK,s_c10_n82,2005,8889.0
V11110,DK,s_c10_n82,2006,9190.0
V11110,DK,s_c10_n82,2007,9124.0
V11110,DK,s_c10_n82,2008,13255.0
V11110,DK,s_c10_n82,2009,12122.0
V11110,DK,s_c10_n82,2010,11514.0
V11110,DK,s_c10_n82,2011,11545.0
V11110,DK,s_c10_n82,2012,11367.0
V11110,DK,s_c10_n82,2013,11483.0
V11110,DK,s_c10_n82,2014,11647.0
V11110,DK,s_c10_n82,2015,11652.0
V11110,DK,s_c10_n82,2016,12210.0
V11110,DK,s_c10_n82,2017,12406.0
V11110,DK,s_c10_n82,2018,12721.0
V11110,DK,s_c10_n82,2019,12529.0
V11110,EE,s_c10_n82,2005,3418.0
V11110,EE,s_c10_n82,2006,3690.0
V11110,EE,s_c10_n82,2007,3820.0
V11110,EE,s_c10_n82,2008,3752.0
V11110,EE,s_c10_n82,2009,3238.0
V11110,EE,s_c10_n82,2010,2841.0
V11110,EE,s_c10_n82,2011,2919.0
V11110,EE,s_c10_n82,2012,2974.0
V11110,EE,s_c10_n82,2013,3026.0
V11110,EE,s_c10_n82,2014,3069.0
V11110,EE,s_c10_n82,2015,3344.0
V11110,EE,s_c10_n82,2016,3342.0
V11110,EE,s_c10_n82,2017,3435.0
V11110,EE,s_c10_n82,2018,3448.0
V11110,EE,s_c10_n82,2019,3604.0
V11110,EL,s_c10_n82,2005,10860.0
V11110,EL,s_c10_n82,2006,10403.0
V11110,EL,s_c10_n82,2007,7825.0
V11110,EL,s_c10_n82,2008,13698.0
V11110,EL,s_c10_n82,2009,17265.0
V11110,EL,s_c10_n82,2010,15882.0
V11110,EL,s_c10_n82,2011,14476.0
V11110,EL,s_c10_n82,2012,13891.0
V11110,EL,s_c10_n82,2013,12265.0
V11110,EL,s_c10_n82,2014,15051.0
V11110,EL,s_c10_n82,2015,15228.0
V11110,EL,s_c10_n82,2016,16208.0
V11110,EL,s_c10_n82,2017,18424.0
V11110,EL,s_c10_n82,2018,21575.0
V11110,EL,s_c10_n82,2019,23284.0
V11110,ES,s_c10_n82,2005,67158.0
V11110,ES,s_c10_n82,2006,67394.0
V11110,ES,s_c10_n82,2007,54019.0
V11110,ES,s_c10_n82,2008,80386.0
V11110,ES,s_c10_n82,2009,73175.0
V11110,ES,s_c10_n82,2010,87978.0
V11110,ES,s_c10_n82,2011,81839.0
V11110,ES,s_c10_n82,2012,75177.0
V11110,ES,s_c10_n82,2013,71953.0
V11110,ES,s_c10_n82,2014,69255.0
V11110,ES,s_c10_n82,2015,71203.0
V11110,ES,s_c10_n82,2016,81152.0
V11110,ES,s_c10_n82,2017,83048.0
V11110,ES,s_c10_n82,2018,83701.0
V11110,ES,s_c10_n82,2019,87754.0
V11110,EU27_2007,s_c10_n82,2005,539105.0
V11110,EU27_2007,s_c10_n82,2006,543623.0
V11110,EU27_2007,s_c10_n82,2007,590365.0
V11110,EU27_2007,s_c10_n82,2008,726619.0
V11110,EU27_2007,s_c10_n82,2009,646409.0
V11110,EU27_2007,s_c10_n82,2010,863643.4199999999
V11110,EU27_2020,s_c10_n82,2011,766281.0
V11110,EU27_2020,s_c10_n82,2012,768565.0
V11110,EU27_2020,s_c10_n82,2013,761488.0
V11110,EU27_2020,s_c10_n82,2014,780008.0
V11110,EU27_2020,s_c10_n82,2015,773878.0
V11110,EU27_2020,s_c10_n82,2016,771798.0
V11110,EU27_2020,s_c10_n82,2017,795020.0
V11110,EU27_2020,s_c10_n82,2018,796895.0
V11110,EU27_2020,s_c10_n82,2019,860992.0
V11110,EU28,s_c10_n82,2011,864604.0
V11110,EU28,s_c10_n82,2012,880813.0
V11110,EU28,s_c10_n82,2013,884793.0
V11110,EU28,s_c10_n82,2014,892516.0
V11110,EU28,s_c10_n82,2015,903583.0
V11110,EU28,s_c10_n82,2016,937891.0
V11110,EU28,s_c10_n82,2017,925379.0
V11110,EU28,s_c10_n82,2018,905144.0
V11110,EU_V,s_c10_n82,2008,741829.0
V11110,FI,s_c10_n82,2005,3496.0
V11110,FI,s_c10_n82,2006,7259.0
V11110,FI,s_c10_n82,2007,9135.0
V11110,FI,s_c10_n82,2008,9437.0
V11110,FI,s_c10_n82,2009,9263.0
V11110,FI,s_c10_n82,2010,9289.0
V11110,FI,s_c10_n82,2011,9700.0
V11110,FI,s_c10_n82,2012,9700.0
V11110,FI,s_c10_n82,2013,8360.0
V11110,FI,s_c10_n82,2014,10542.0
V11110,FI,s_c10_n82,2015,10376.0
V11110,FI,s_c10_n82,2016,10489.0
V11110,FI,s_c10_n82,2017,10654.0
V11110,FI,s_c10_n82,2018,10799.0
V11110,FI,s_c10_n82,2019,11067.0
V11110,FR,s_c10_n82,2005,53975.0
V11110,FR,s_c10_n82,2006,56698.0
V11110,FR,s_c10_n82,2007,56777.0
V11110,FR,s_c10_n82,2009,75021.0
V11110,FR,s_c10_n82,2010,72845.0
V11110,FR,s_c10_n82,2011,75581.0
V11110,FR,s_c10_n82,2012,75924.0
V11110,FR,s_c10_n82,2013,72919.0
V11110,FR,s_c10_n82,2014,71905.0
V11110,FR,s_c10_n82,2015,73303.0
V11110,FR,s_c10_n82,2016,73178.0
V11110,FR,s_c10_n82,2017,62255.0
V11110,FR,s_c10_n82,2018,59322.0
V11110,FR,s_c10_n82,2019,87217.0
V11110,HR,s_c10_n82,2008,8172.0
V11110,HR,s_c10_n82,2009,7913.0
V11110,HR,s_c10_n82,2010,7186.0
V11110,HR,s_c10_n82,2011,6785.0
V11110,HR,s_c10_n82,2012,6729.0
V11110,HR,s_c10_n82,2013,6692.0
V11110,HR,s_c10_n82,2014,6524.0
V11110,HR,s_c10_n82,2015,6813.0
V11110,HR,s_c10_n82,2016,7117.0
V11110,HR,s_c10_n82,2017,7368.0
V11110,HR,s_c10_n82,2018,7592.0
V11110,HR,s_c10_n82,2019,8024.0
V11110,HU,s_c10_n82,2005,14576.0
V11110,HU,s_c10_n82,2006,15214.0
V11110,HU,s_c10_n82,2007,15359.0
V11110,HU,s_c10_n82,2008,17666.0
V11110,HU,s_c10_n82,2009,16109.0
V11110,HU,s_c10_n82,2010,16469.0
V11110,HU,s_c10_n82,2011,16351.0
V11110,HU,s_c10_n82,2012,15999.0
V11110,HU,s_c10_n82,2013,15927.0
V11110,HU,s_c10_n82,2014,16685.0
V11110,HU,s_c10_n82,2015,17427.0
V11110,HU,s_c10_n82,2016,17785.0
V11110,HU,s_c10_n82,2017,18198.0
V11110,HU,s_c10_n82,2018,18329.0
V11110,HU,s_c10_n82,2019,18732.0
V11110,IE,s_c10_n82,2005,2540.0
V11110,IE,s_c10_n82,2006,2632.0
V11110,IE,s_c10_n82,2007,6614.0
V11110,IE,s_c10_n82,2008,11185.0
V11110,IE,s_c10_n82,2009,9582.0
V11110,IE,s_c10_n82,2010,8453.0
V11110,IE,s_c10_n82,2011,8531.0
V11110,IE,s_c10_n82,2012,8446.0
V11110,IE,s_c10_n82,2013,8661.0
V11110,IE,s_c10_n82,2014,9265.0
V11110,IE,s_c10_n82,2015,9568.0
V11110,IE,s_c10_n82,2016,7859.0
V11110,IE,s_c10_n82,2017,10039.0
V11110,IE,s_c10_n82,2018,9844.0
V11110,IE,s_c10_n82,2019,10396.0
V11110,IS,s_c10_n82,2015,775.0
V11110,IS,s_c10_n82,2016,854.0
V11110,IS,s_c10_n82,2017,867.0
V11110,IS,s_c10_n82,2018,928.0
V11110,IS,s_c10_n82,2019,893.0
V11110,IT,s_c10_n82,2005,81217.0
V11110,IT,s_c10_n82,2006,83769.0
V11110,IT,s_c10_n82,2007,72200.0
V11110,IT,s_c10_n82,2008,143990.0
V11110,IT,s_c10_n82,2009,136578.0
V11110,IT,s_c10_n82,2010,132997.0
V11110,IT,s_c10_n82,2011,127972.0
V11110,IT,s_c10_n82,2012,124831.0
V11110,IT,s_c10_n82,2013,119958.0
V11110,IT,s_c10_n82,2014,116415.0
V11110,IT,s_c10_n82,2015,116880.0
V11110,IT,s_c10_n82,2016,121917.0
V11110,IT,s_c10_n82,2017,122878.0
V11110,IT,s_c10_n82,2018,125407.0
V11110,IT,s_c10_n82,2019,126601.0
V11110,LT,s_c10_n82,2005,6729.0
V11110,LT,s_c10_n82,2006,7143.0
V11110,LT,s_c10_n82,2007,7658.0
V11110,LT,s_c10_n82,2008,7787.0
V11110,LT,s_c10_n82,2009,6958.0
V11110,LT,s_c10_n82,2010,6372.0
V11110,LT,s_c10_n82,2011,6339.0
V11110,LT,s_c10_n82,2012,6660.0
V11110,LT,s_c10_n82,2013,6886.0
V11110,LT,s_c10_n82,2014,7031.0
V11110,LT,s_c10_n82,2015,7051.0
V11110,LT,s_c10_n82,2016,6994.0
V11110,LT,s_c10_n82,2017,7097.0
V11110,LT,s_c10_n82,2018,6959.0
V11110,LT,s_c10_n82,2019,7037.0
V11110,LU,s_c10_n82,2005,906.0
V11110,LU,s_c10_n82,2006,963.0
V11110,LU,s_c10_n82,2007,975.0
V11110,LU,s_c10_n82,2008,1823.0
V11110,LU,s_c10_n82,2009,1858.0
V11110,LU,s_c10_n82,2010,1876.0
V11110,LU,s_c10_n82,2011,1875.0
V11110,LU,s_c10_n82,2012,1912.0
V11110,LU,s_c10_n82,2013,1979.0
V11110,LU,s_c10_n82,2014,1983.0
V11110,LU,s_c10_n82,2015,2073.0
V11110,LU,s_c10_n82,2016,2157.0
V11110,LU,s_c10_n82,2017,2142.0
V11110,LU,s_c10_n82,2018,2206.0
V11110,LU,s_c10_n82,2019,2247.0
V11110,LV,s_c10_n82,2005,5644.0
V11110,LV,s_c10_n82,2006,5791.0
V11110,LV,s_c10_n82,2007,5999.0
V11110,LV,s_c10_n82,2008,6284.0
V11110,LV,s_c10_n82,2009,4671.0
V11110,LV,s_c10_n82,2010,4573.0
V11110,LV,s_c10_n82,2011,4580.0
V11110,LV,s_c10_n82,2012,4534.0
V11110,LV,s_c10_n82,2013,4664.0
V11110,LV,s_c10_n82,2014,4713.0
V11110,LV,s_c10_n82,2015,4879.0
V11110,LV,s_c10_n82,2016,4608.0
V11110,LV,s_c10_n82,2017,4915.0
V11110,LV,s_c10_n82,2018,5211.0
V11110,LV,s_c10_n82,2019,4879.0
V11110,MK,s_c10_n82,2011,2483.0
V11110,MK,s_c10_n82,2012,2591.0
V11110,MK,s_c10_n82,2013,2661.0
V11110,MK,s_c10_n82,2014,2678.0
V11110,MK,s_c10_n82,2015,2785.0
V11110,MK,s_c10_n82,2016,2688.0
V11110,MK,s_c10_n82,2017,2563.0
V11110,MK,s_c10_n82,2018,2540.0
V11110,MK,s_c10_n82,2019,2401.0
V11110,MT,s_c10_n82,2008,619.0
V11110,MT,s_c10_n82,2009,632.0
V11110,MT,s_c10_n82,2010,503.0
V11110,MT,s_c10_n82,2011,701.0
V11110,MT,s_c10_n82,2012,690.0
V11110,MT,s_c10_n82,2013,825.0
V11110,MT,s_c10_n82,2014,759.0
V11110,MT,s_c10_n82,2015,841.0
V11110,MT,s_c10_n82,2016,795.0
V11110,MT,s_c10_n82,2017,878.0
V11110,MT,s_c10_n82,2018,1003.0
V11110,MT,s_c10_n82,2019,1085.0
V11110,NL,s_c10_n82,2005,18972.0
V11110,NL,s_c10_n82,2006,18834.0
V11110,NL,s_c10_n82,2007,19431.0
V11110,NL,s_c10_n82,2008,27980.0
V11110,NL,s_c10_n82,2009,29752.0
V11110,NL,s_c10_n82,2010,24472.0
V11110,NL,s_c10_n82,2011,26037.0
V11110,NL,s_c10_n82,2012,26002.0
V11110,NL,s_c10_n82,2013,25638.0
V11110,NL,s_c10_n82,2014,24755.0
V11110,NL,s_c10_n82,2015,24463.0
V11110,NL,s_c10_n82,2016,24759.0
V11110,NL,s_c10_n82,2017,25253.0
V11110,NL,s_c10_n82,2018,26076.0
V11110,NL,s_c10_n82,2019,26483.0
V11110,NO,s_c10_n82,2005,10313.0
V11110,NO,s_c10_n82,2006,10435.0
V11110,NO,s_c10_n82,2007,12088.0
V11110,NO,s_c10_n82,2008,12588.0
V11110,NO,s_c10_n82,2009,12636.0
V11110,NO,s_c10_n82,2010,12552.0
V11110,NO,s_c10_n82,2011,12486.0
V11110,NO,s_c10_n82,2012,12626.0
V11110,NO,s_c10_n82,2013,12872.0
V11110,NO,s_c10_n82,2014,13204.0
V11110,NO,s_c10_n82,2015,14226.0
V11110,NO,s_c10_n82,2016,14394.0
V11110,NO,s_c10_n82,2017,14613.0
V11110,NO,s_c10_n82,2018,13377.0
V11110,NO,s_c10_n82,2019,14768.0
V11110,PL,s_c10_n82,2005,22226.0
V11110,PL,s_c10_n82,2006,21612.0
V11110,PL,s_c10_n82,2007,21479.0
V11110,PL,s_c10_n82,2008,27762.0
V11110,PL,s_c10_n82,2009,24031.0
V11110,PL,s_c10_n82,2010,26654.0
V11110,PL,s_c10_n82,2011,29711.0
V11110,PL,s_c10_n82,2012,31733.0
V11110,PL,s_c10_n82,2013,33957.0
V11110,PL,s_c10_n82,2014,33833.0
V11110,PL,s_c10_n82,2015,31120.0
V11110,PL,s_c10_n82,2016,32032.0
V11110,PL,s_c10_n82,2017,28789.0
V11110,PL,s_c10_n82,2018,51310.0
V11110,PL,s_c10_n82,2019,53859.0
V11110,PT,s_c10_n82,2005,25760.0
V11110,PT,s_c10_n82,2006,26204.0
V11110,PT,s_c10_n82,2007,26588.0
V11110,PT,s_c10_n82,2008,26706.0
V11110,PT,s_c10_n82,2009,25535.0
V11110,PT,s_c10_n82,2010,24568.0
V11110,PT,s_c10_n82,2011,23405.0
V11110,PT,s_c10_n82,2012,21084.0
V11110,PT,s_c10_n82,2013,19985.0
V11110,PT,s_c10_n82,2014,20127.0
V11110,PT,s_c10_n82,2015,21065.0
V11110,PT,s_c10_n82,2016,21620.0
V11110,PT,s_c10_n82,2017,22292.0
V11110,PT,s_c10_n82,2018,23576.0
V11110,PT,s_c10_n82,2019,24649.0
V11110,RO,s_c10_n82,2005,22321.0
V11110,RO,s_c10_n82,2006,25395.0
V11110,RO,s_c10_n82,2007,27683.0
V11110,RO,s_c10_n82,2008,26402.0
V11110,RO,s_c10_n82,2009,26476.0
V11110,RO,s_c10_n82,2010,24653.0
V11110,RO,s_c10_n82,2011,26721.0
V11110,RO,s_c10_n82,2012,26815.0
V11110,RO,s_c10_n82,2013,27196.0
V11110,RO,s_c10_n82,2014,26597.0
V11110,RO,s_c10_n82,2015,26241.0
V11110,RO,s_c10_n82,2016,27053.0
V11110,RO,s_c10_n82,2017,26771.0
V11110,RO,s_c10_n82,2018,26987.0
V11110,RO,s_c10_n82,2019,27319.0
V11110,RS,s_c10_n82,2016,6207.0
V11110,RS,s_c10_n82,2017,6450.0
V11110,RS,s_c10_n82,2018,6796.0
V11110,RS,s_c10_n82,2019,6916.0
V11110,SE,s_c10_n82,2005,9227.0
V11110,SE,s_c10_n82,2006,11038.0
V11110,SE,s_c10_n82,2007,11515.0
V11110,SE,s_c10_n82,2008,16154.0
V11110,SE,s_c10_n82,2009,17417.0
V11110,SE,s_c10_n82,2010,18047.0
V11110,SE,s_c10_n82,2011,18295.0
V11110,SE,s_c10_n82,2012,18610.0
V11110,SE,s_c10_n82,2013,18703.0
V11110,SE,s_c10_n82,2014,18391.0
V11110,SE,s_c10_n82,2015,19055.0
V11110,SE,s_c10_n82,2016,19956.0
V11110,SE,s_c10_n82,2017,20272.0
V11110,SE,s_c10_n82,2018,20300.0
V11110,SE,s_c10_n82,2019,20279.0
V11110,SI,s_c10_n82,2005,3337.0
V11110,SI,s_c10_n82,2006,3565.0
V11110,SI,s_c10_n82,2007,3784.0
V11110,SI,s_c10_n82,2008,4127.0
V11110,SI,s_c10_n82,2009,4030.0
V11110,SI,s_c10_n82,2010,3826.0
V11110,SI,s_c10_n82,2011,3689.0
V11110,SI,s_c10_n82,2012,3674.0
V11110,SI,s_c10_n82,2013,3604.0
V11110,SI,s_c10_n82,2014,3687.0
V11110,SI,s_c10_n82,2015,3838.0
V11110,SI,s_c10_n82,2016,3943.0
V11110,SI,s_c10_n82,2017,4050.0
V11110,SI,s_c10_n82,2018,4232.0
V11110,SI,s_c10_n82,2019,4505.0
V11110,SK,s_c10_n82,2005,4468.0
V11110,SK,s_c10_n82,2006,3806.0
V11110,SK,s_c10_n82,2007,7124.0
V11110,SK,s_c10_n82,2008,12590.0
V11110,SK,s_c10_n82,2009,7836.0
V11110,SK,s_c10_n82,2010,9524.0
V11110,SK,s_c10_n82,2011,7869.0
V11110,SK,s_c10_n82,2012,7068.0
V11110,SK,s_c10_n82,2013,5389.0
V11110,SK,s_c10_n82,2014,7100.0
V11110,SK,s_c10_n82,2015,7525.0
V11110,SK,s_c10_n82,2016,5021.0
V11110,SK,s_c10_n82,2017,5853.0
V11110,SK,s_c10_n82,2018,6817.0
V11110,SK,s_c10_n82,2019,6542.0
V11110,UK,s_c10_n82,2005,77683.0
V11110,UK,s_c10_n82,2006,78618.0
V11110,UK,s_c10_n82,2007,74855.0
V11110,UK,s_c10_n82,2008,98950.0
V11110,UK,s_c10_n82,2009,96939.0
V11110,UK,s_c10_n82,2010,94106.0
V11110,UK,s_c10_n82,2011,97478.0
V11110,UK,s_c10_n82,2012,102729.0
V11110,UK,s_c10_n82,2013,106543.0
V11110,UK,s_c10_n82,2014,111217.0
V11110,UK,s_c10_n82,2015,112548.0
V11110,UK,s_c10_n82,2016,115583.0
V11110,UK,s_c10_n82,2017,116401.0
V11110,UK,s_c10_n82,2018,117113.0
V11110,AT,S_C10_N82_XK,2005,18976.0
V11110,AT,S_C10_N82_XK,2006,19386.0
V11110,AT,S_C10_N82_XK,2007,19583.0
V11110,AT,S_C10_N82_XK,2008,20637.0
V11110,AT,S_C10_N82_XK,2009,20551.0
V11110,AT,S_C10_N82_XK,2010,20894.0
V11110,AT,S_C10_N82_XK,2011,21218.0
V11110,AT,S_C10_N82_XK,2012,21836.0
V11110,AT,S_C10_N82_XK,2013,22238.0
V11110,AT,S_C10_N82_XK,2014,22609.0
V11110,AT,S_C10_N82_XK,2015,22949.0
V11110,AT,S_C10_N82_XK,2016,23292.0
V11110,AT,S_C10_N82_XK,2017,23631.0
V11110,AT,S_C10_N82_XK,2018,23109.0
V11110,AT,S_C10_N82_XK,2019,23321.0
V11110,BA,S_C10_N82_XK,2011,1978.0
V11110,BA,S_C10_N82_XK,2012,2248.0
V11110,BA,S_C10_N82_XK,2013,2226.0
V11110,BA,S_C10_N82_XK,2014,2593.0
V11110,BA,S_C10_N82_XK,2015,2319.0
V11110,BA,S_C10_N82_XK,2016,2595.0
V11110,BA,S_C10_N82_XK,2017,3074.0
V11110,BA,S_C10_N82_XK,2018,3129.0
V11110,BA,S_C10_N82_XK,2019,3365.0
V11110,BE,S_C10_N82_XK,2005,6360.0
V11110,BE,S_C10_N82_XK,2006,10386.0
V11110,BE,S_C10_N82_XK,2007,6250.0
V11110,BE,S_C10_N82_XK,2008,15036.0
V11110,BE,S_C10_N82_XK,2009,14595.0
V11110,BE,S_C10_N82_XK,2010,15183.0
V11110,BE,S_C10_N82_XK,2011,15895.0
V11110,BE,S_C10_N82_XK,2012,16867.0
V11110,BE,S_C10_N82_XK,2013,16885.0
V11110,BE,S_C10_N82_XK,2014,17276.0
V11110,BE,S_C10_N82_XK,2015,16616.0
V11110,BE,S_C10_N82_XK,2016,16863.0
V11110,BE,S_C10_N82_XK,2017,17357.0
V11110,BE,S_C10_N82_XK,2018,16727.0
V11110,BE,S_C10_N82_XK,2019,15850.0
V11110,BG,S_C10_N82_XK,2005,12610.0
V11110,BG,S_C10_N82_XK,2006,13134.0
